	Eprime.Level	Eprime.LevelName	Eprime.Basename	Eprime.FrameNumber	Procedure	Running	VersionPersist	LevelName	Experiment	SessionDate	SessionTime	SessionStartDateTimeUtc	RuntimeVersion	ResearcherID	Subject	Session	Group	Name	Age	Sex	Recznosc	DataFile.Basename	RandomSeed	Display.RefreshRate	proszenie	planowanie	zrozumienie	wykonanie	WordList	kobieta_S1	mezczyzna_S1	kobieta_S2	mezczyzna_S2	kobieta_S3	mezczyzna_S3	kobieta_S4	mezczyzna_S4	Cycle	Block	Sample	Instructions3.RESP	Instructions4.RESP	Instructions5.RESP	TargetTraining	TrCorrectResp	TrWaitTime	TrPosit	Prime	Target	Resp	Effect	ChoiceType	CorrectRespon	TrialType	WaitTime	Posit	Prime.OnsetDelay	Prime.OnsetTime	Prime.DurationError	Prime.PreRelease	Prime.Duration	Prime.StartTime	Prime.OffsetTime	Prime.FinishTime	Prime.TimingMode	Prime.CustomOnsetTime	Prime.CustomOffsetTime	Prime.ActionDelay	Prime.ActionTime	Prime.TargetOffsetTime	Prime.TargetOnsetTime	Prime.PendingInputMasks	Prime.OffsetDelay	Prime.OnsetToOnsetTime	TargetSlide.OnsetDelay	TargetSlide.OnsetTime	TargetSlide.DurationError	TargetSlide.RTTime	TargetSlide.ACC	TargetSlide.RT	TargetSlide.RESP	TargetSlide.CRESP	TargetSlide.OnsetToOnsetTime	RespWin.OnsetDelay	RespWin.OnsetTime	RespWin.DurationError	RespWin.RTTime	RespWin.ACC	RespWin.RT	RespWin.RESP	RespWin.CRESP	RespWin.OnsetToOnsetTime	Fixation2.OnsetDelay	Fixation2.OnsetTime	Fixation2.DurationError	Fixation2.OnsetToOnsetTime	NeutralPrimeList1	PrimeChoice	kol1	kol2	kol3	kol4	kol5	kol6	ErrorText	OverallRT	GoalRespInd1	GoalRespName1	GoalRespInd2	GoalRespName2	GoalRespInd3	GoalRespName3	GoalRespInd4	GoalRespName4	GoalRespInd5	GoalRespName5	GoalRespInd6	GoalRespName6	TBox1	TBox2	TBox3	TBox4	TBox5	TBox6	PracticeMode	BlockNumber	NextBlock0.RESP	NextBlock.RESP	StudioVersion	ExperimentVersion
352	3	TrialList2_12	1 ver1_main_procedure-3-1	352	TrialProc1	TrialList2																																3	6	184								prime_left.png	target_both.png	right	color_orange.png	Free	dl	incomp	450	75	1	1396791	1	-1	13	1395292	1396792	1396792	0	0	0	1	1396792	1396791	1396790	0	1	20	3	1396841	-1	1397174	0	333	l	dl	261	11	1397102	0	0	0	0			-1397102	7	1397182	-1	460																																		
353	3	TrialList2_7	1 ver1_main_procedure-3-1	353	TrialProc1	TrialList2																																3	6	185								prime_left.png	target_both.png	left	color_green.png	Free	dl	comp	150	25	1	1399453	0	-1	13	1397954	1399453	1399453	0	0	0	0	1399453	1399453	1399452	0	0	20	3	1399503	-999999	1399742	0	239	d	dl	0	0	0	0	0	0	0			0	10	1399753	-1	160																																		
354	3	TrialList2_1	1 ver1_main_procedure-3-1	354	TrialProc1	TrialList2																																3	6	186								prime_left.png	target_left.png	left		Cued	d	comp	300	75	1	1401724	0	-1	13	1400225	1401724	1401724	0	0	0	0	1401724	1401724	1401723	0	0	20	3	1401774	-999999	1401958	0	184	l	d	0	0	0	0	0	0	0			0	15	1401974	-1	311																																		
355	3	TrialList2_11	1 ver1_main_procedure-3-1	355	TrialProc1	TrialList2																																3	6	187								prime_right.png	target_both.png	right	color_blue.png	Free	dl	neut	150	75	1	1404096	0	-1	13	1402596	1404096	1404096	0	0	0	0	1404096	1404096	1404095	0	0	20	3	1404146	-999999	1404366	0	220	l	dl	0	0	0	0	0	0	0			0	9	1404376	-1	160	2	prime_right.png																																
356	3	TrialList2_7	1 ver1_main_procedure-3-1	356	TrialProc1	TrialList2																																3	6	188								prime_left.png	target_both.png	left	color_orange.png	Free	dl	comp	150	75	1	1406347	0	-1	13	1404848	1406347	1406347	0	0	0	0	1406347	1406347	1406346	0	0	20	3	1406397	-999999	1406598	0	201	l	dl	0	0	0	0	0	0	0			0	8	1406607	-1	160																																		
357	3	TrialList2_5	1 ver1_main_procedure-3-1	357	TrialProc1	TrialList2																																3	6	189								prime_left.png	target_right.png	right	color_blue.png	Cued	l	neut	300	75	1	1408578	0	-1	13	1407079	1408578	1408578	0	0	0	0	1408578	1408578	1408577	0	0	20	3	1408628	-1	1408958	1	330	l	l	260	10	1408888	1	0	0	0			-1408888	9	1408968	-1	311	1	prime_left.png																																
358	3	TrialList2_2	1 ver1_main_procedure-3-1	358	TrialProc1	TrialList2																																3	6	190								prime_right.png	target_left.png	left		Cued	d	neut	450	25	1	1411090	0	-1	13	1409591	1411090	1411090	0	0	0	0	1411090	1411090	1411089	0	0	20	3	1411140	-1	0	0	0		d	260	10	1411400	0	0	0	0			1501	1	1412901	-1	460	2	prime_right.png																																
359	3	TrialList2_8	1 ver1_main_procedure-3-1	359	TrialProc1	TrialList2																																3	6	191								prime_left.png	target_both.png	left	color_blue.png	Free	dl	neut	150	75	1	1415172	0	-1	13	1413673	1415172	1415172	0	0	0	0	1415172	1415172	1415171	0	0	20	3	1415222	-999999	1415366	0	144	l	dl	0	0	0	0	0	0	0			0	15	1415382	-1	160	1	prime_left.png																																
360	3	TrialList2_10	1 ver1_main_procedure-3-1	360	TrialProc1	TrialList2																																3	6	192								prime_right.png	target_both.png	right	color_yellow.png	Free	dl	comp	150	25	1	1417354	0	-1	13	1415854	1417354	1417354	0	0	0	0	1417354	1417354	1417353	0	0	19	3	1417403	-999999	1417598	0	195	l	dl	0	0	0	0	0	0	0			0	15	1417614	-1	160																																		
361	3	TrialList2_7	1 ver1_main_procedure-3-1	361	TrialProc1	TrialList2																																3	6	193								prime_left.png	target_both.png	left	color_orange.png	Free	dl	comp	300	75	1	1419585	0	-1	13	1418086	1419585	1419585	0	0	0	0	1419585	1419585	1419584	0	0	20	3	1419635	-999999	1419814	0	179	l	dl	0	0	0	0	0	0	0			0	10	1419825	-1	310																																		
362	3	TrialList2_8	1 ver1_main_procedure-3-1	362	TrialProc1	TrialList2																																3	6	194								prime_right.png	target_both.png	left	color_blue.png	Free	dl	neut	450	25	1	1421946	0	-1	13	1420447	1421946	1421946	0	0	0	0	1421946	1421946	1421945	0	0	20	3	1421996	-999999	1422142	0	146	l	dl	0	0	0	0	0	0	0			0	13	1422156	-1	460	2	prime_right.png																																
363	3	TrialList2_10	1 ver1_main_procedure-3-1	363	TrialProc1	TrialList2																																3	6	195								prime_right.png	target_both.png	right	color_yellow.png	Free	dl	comp	300	25	1	1424428	0	-1	13	1422928	1424428	1424428	0	0	0	0	1424428	1424428	1424427	0	0	20	3	1424478	-999999	1424502	0	24	l	dl	0	0	0	0	0	0	0			0	15	1424518	-1	310																																		
364	3	TrialList2_2	1 ver1_main_procedure-3-1	364	TrialProc1	TrialList2																																3	6	196								prime_left.png	target_left.png	left		Cued	d	neut	450	75	1	1426639	0	-1	13	1425140	1426639	1426639	0	0	0	0	1426639	1426639	1426638	0	0	20	3	1426689	-1	1426942	0	253	l	d	0	10	1426949	-999999	0	0	0			0	10	1426959	-1	460	1	prime_left.png																																
365	3	TrialList2_12	1 ver1_main_procedure-3-1	365	TrialProc1	TrialList2																																3	6	197								prime_left.png	target_both.png	right	color_orange.png	Free	dl	incomp	450	75	0	1429230	1	-1	13	1427731	1429231	1429231	0	0	0	0	1429230	1429230	1429230	0	1	20	3	1429280	-1	1429614	0	334	l	dl	261	11	1429541	0	0	0	0			-1429541	6	1429621	-1	460																																		
366	3	TrialList2_11	1 ver1_main_procedure-3-1	366	TrialProc1	TrialList2																																3	6	198								prime_right.png	target_both.png	right	color_red.png	Free	dl	neut	150	25	1	1431892	0	-1	13	1430393	1431892	1431892	0	0	0	0	1431892	1431892	1431891	0	0	20	3	1431942	-999999	1432119	0	177	d	dl	0	0	0	0	0	0	0			0	13	1432132	-1	160	2	prime_right.png																																
367	3	TrialList2_7	1 ver1_main_procedure-3-1	367	TrialProc1	TrialList2																																3	6	199								prime_left.png	target_both.png	left	color_orange.png	Free	dl	comp	300	25	1	1434103	0	-1	13	1432604	1434103	1434103	0	0	0	0	1434103	1434103	1434102	0	0	20	3	1434153	-1	1434463	0	310	l	dl	260	10	1434413	1	0	0	0			-1434413	10	1434473	-1	311																																		
368	3	TrialList2_9	1 ver1_main_procedure-3-1	368	TrialProc1	TrialList2																																3	6	200								prime_right.png	target_both.png	left	color_purple.png	Free	dl	incomp	300	75	1	1436595	0	-1	13	1435095	1436595	1436595	0	0	0	0	1436595	1436595	1436594	0	0	20	3	1436645	-999999	1436815	0	170	d	dl	0	0	0	0	0	0	0			0	10	1436825	-1	310																																		
369	3	TrialList2_4	1 ver1_main_procedure-3-1	369	TrialProc1	TrialList2																																3	6	201								prime_right.png	target_right.png	right	color_yellow.png	Cued	l	comp	150	25	1	1438946	0	-1	13	1437447	1438946	1438946	0	0	0	0	1438946	1438946	1438945	0	0	20	3	1438996	-999999	1439007	1	11	l	l	0	0	0	0	0	0	0			0	9	1439016	-1	160																																		
370	3	TrialList2_7	1 ver1_main_procedure-3-1	370	TrialProc1	TrialList2																																3	6	202								prime_left.png	target_both.png	left	color_green.png	Free	dl	comp	150	75	0	1440987	0	-1	13	1439488	1440987	1440987	0	0	0	0	1440987	1440987	1440987	0	0	20	3	1441037	-999999	1441215	0	178	d	dl	0	0	0	0	0	0	0			0	12	1441227	-1	161																																		
371	3	TrialList2_8	1 ver1_main_procedure-3-1	371	TrialProc1	TrialList2																																3	6	203								prime_left.png	target_both.png	left	color_blue.png	Free	dl	neut	300	75	1	1443199	0	-1	13	1441699	1443199	1443199	0	0	0	0	1443199	1443199	1443198	0	0	20	3	1443249	-999999	1443479	0	230	l	dl	0	0	0	0	0	0	0			0	10	1443489	-1	310	1	prime_left.png																																
372	3	TrialList2_4	1 ver1_main_procedure-3-1	372	TrialProc1	TrialList2																																3	6	204								prime_right.png	target_right.png	right		Cued	l	comp	300	25	1	1445610	0	-1	13	1444111	1445610	1445610	0	0	0	0	1445610	1445610	1445609	0	0	20	3	1445660	-999999	1445663	0	3	d	l	0	0	0	0	0	0	0			0	7	1445670	-1	310																																		
373	3	TrialList2_7	1 ver1_main_procedure-3-1	373	TrialProc1	TrialList2																																3	6	205								prime_left.png	target_both.png	left	color_green.png	Free	dl	comp	450	25	1	1447791	0	-1	13	1446292	1447791	1447791	0	0	0	0	1447791	1447791	1447790	0	0	20	3	1447841	-1	1448127	0	286	d	dl	260	10	1448101	1	0	0	0			-1448101	14	1448141	-1	461																																		
374	3	TrialList2_8	1 ver1_main_procedure-3-1	374	TrialProc1	TrialList2																																3	6	206								prime_right.png	target_both.png	left	color_blue.png	Free	dl	neut	150	75	1	1450413	0	-1	13	1448914	1450413	1450413	0	0	0	0	1450413	1450413	1450412	0	0	20	3	1450463	-1	1450831	0	368	l	dl	260	10	1450723	0	0	0	0			-1450723	12	1450843	-1	160	2	prime_right.png																																
375	3	TrialList2_7	1 ver1_main_procedure-3-1	375	TrialProc1	TrialList2																																3	6	207								prime_left.png	target_both.png	left	color_orange.png	Free	dl	comp	150	75	1	1452814	0	-1	13	1451315	1452814	1452814	0	0	0	0	1452814	1452814	1452813	0	0	20	3	1452864	-999999	1453103	0	239	l	dl	0	0	0	0	0	0	0			0	11	1453114	-1	160																																		
376	3	TrialList2_11	1 ver1_main_procedure-3-1	376	TrialProc1	TrialList2																																3	6	208								prime_left.png	target_both.png	right		Free	dl	neut	450	25	1	1455086	0	-1	13	1453587	1455086	1455086	0	0	0	0	1455086	1455086	1455085	0	0	20	3	1455136	-1	0	0	0		dl	260	10	1455396	0	0	0	0			1501	1	1456897	-1	460	1	prime_left.png																																
377	3	TrialList2_3	1 ver1_main_procedure-3-1	377	TrialProc1	TrialList2																																3	6	209								prime_right.png	target_left.png	left		Cued	d	incomp	150	75	1	1459168	0	-1	13	1457669	1459168	1459168	0	0	0	0	1459168	1459168	1459167	0	0	21	2	1459218	-1	1459671	0	453	l	d	260	10	1459478	0	0	0	0			-1459478	7	1459678	-1	160																																		
378	3	TrialList2_3	1 ver1_main_procedure-3-1	378	TrialProc1	TrialList2																																3	6	210								prime_right.png	target_left.png	left	color_purple.png	Cued	d	incomp	300	75	0	1461649	1	-1	13	1460150	1461650	1461650	0	0	0	0	1461649	1461649	1461649	0	1	20	3	1461699	-1	1462015	1	316	d	d	261	11	1461960	0	0	0	0			-1461960	15	1462030	-1	310																																		
379	3	TrialList2_12	1 ver1_main_procedure-3-1	379	TrialProc1	TrialList2																																3	6	211								prime_left.png	target_both.png	right	color_orange.png	Free	dl	incomp	300	75	1	1464151	0	-1	13	1462652	1464151	1464151	0	0	0	0	1464151	1464151	1464150	0	0	20	3	1464201	-1	1464487	0	286	l	dl	260	10	1464461	0	0	0	0			-1464461	13	1464501	-1	310																																		
380	3	TrialList2_4	1 ver1_main_procedure-3-1	380	TrialProc1	TrialList2																																3	6	212								prime_right.png	target_right.png	right	color_yellow.png	Cued	l	comp	150	25	1	1466622	0	-1	13	1465123	1466622	1466623	0	0	0	0	1466622	1466622	1466621	0	0	20	3	1466672	-1	1466936	1	264	l	l	261	11	1466933	0	0	0	0			-1466933	7	1466943	-1	160																																		
381	3	TrialList2_11	1 ver1_main_procedure-3-1	381	TrialProc1	TrialList2																																3	6	213								prime_right.png	target_both.png	right	color_blue.png	Free	dl	neut	150	25	1	1468914	0	-1	13	1467415	1468914	1468914	0	0	0	0	1468914	1468914	1468913	0	0	20	3	1468964	-1	1470663	0	1699	l	dl	260	10	1469224	0	0	0	0			-1469224	11	1470675	-1	160	2	prime_right.png																																
382	3	TrialList2_8	1 ver1_main_procedure-3-1	382	TrialProc1	TrialList2																																3	6	214								prime_left.png	target_both.png	left	color_blue.png	Free	dl	neut	450	75	1	1472646	0	-1	13	1471147	1472646	1472646	0	0	0	0	1472646	1472646	1472645	0	0	20	3	1472696	-999999	1472727	0	31	l	dl	0	0	0	0	0	0	0			0	8	1472736	-1	460	1	prime_left.png																																
383	3	TrialList2_12	1 ver1_main_procedure-3-1	383	TrialProc1	TrialList2																																3	6	215								prime_left.png	target_both.png	right	color_orange.png	Free	dl	incomp	450	75	1	1475007	0	-1	13	1473508	1475007	1475007	0	0	0	0	1475007	1475007	1475006	0	0	20	3	1475057	-1	1475311	0	254	l	dl	0	10	1475317	-999999	0	0	0			0	10	1475328	-1	460																																		
384	3	TrialList2_12	1 ver1_main_procedure-3-1	384	TrialProc1	TrialList2																																3	6	216								prime_left.png	target_both.png	right	color_orange.png	Free	dl	incomp	150	25	1	1477599	0	-1	13	1476100	1477599	1477599	0	0	0	0	1477599	1477599	1477598	0	0	20	3	1477649	-1	1477919	0	270	l	dl	260	10	1477909	0	0	0	0			-1477909	9	1477929	-1	160																																		
385	3	Ocena_1	1 ver1_main_procedure-3-1	385	DragProc	Ocena																																5	6	9																																																											color_red.png	color_yellow.png	color_purple.png	color_green.png	color_orange.png	color_blue.png		8375	1	color_red.png	4	color_green.png	5	color_orange.png	2	color_yellow.png	3	color_purple.png	6	color_blue.png												
386	3	Ocena_2	1 ver1_main_procedure-3-1	386	EnterProc	Ocena																																5	6	10																																																																				color_red.png		color_green.png		color_orange.png		color_yellow.png		color_purple.png		color_blue.png	--	--	--	--	--	--						
387	2	BlockList_6	1 ver1_main_procedure-3-1	387	BlockProc2	BlockList																																1	6	5																																																																																					no					
388	1		1 ver1_main_procedure-3-1	388					1 ver1_main_procedure	08/07/2015	16:19:16	07/08/2015 14:19	2.0.10.182	1	3	1	1	tg	21	mezczyzna	prawa	1 ver1_main_procedure-3-1	-1609811240	99.939																																																																																																									2.0.10.92	1.0.0.880
